City,Location,Price,Area,BHK,Gymnasium,SwimmingPool,ClubHouse,24X7Security,PowerBackup,CarParking
Chennai,Iyappanthangal,5800000,1130,2,9,9,9,9,9,9
Chennai,Kanathur Reddikuppam,9500000,1286,2,9,9,9,9,9,9
Chennai,Iyappanthangal,25400000,1130,2,9,9,9,9,9,9
Chennai,Guduvancheri,24400000,1090,3,9,9,9,9,9,9
Chennai,Valasaravakkam,3000000,1312,2,9,9,9,9,9,9
Chennai,Egmore,3800000,1591,3,9,9,9,9,9,9
Chennai,Egmore,7200000,1526,3,9,9,9,9,9,9
Chennai,Madipakkam,7420000,706,2,9,9,9,9,9,9
Chennai,Madipakkam,6440000,787,2,9,9,9,9,9,9
Chennai,Madipakkam,9613000,1458,3,9,9,9,9,9,9
Chennai,Perambur,9613000,1060,2,9,9,9,9,9,9
Chennai,Perambur,7416000,920,2,9,9,9,9,9,9
Chennai,Maduravoyal,11299999,1479,3,9,9,9,9,9,9
Chennai,Valasaravakkam,7026000,1479,3,9,9,9,9,9,9
Chennai,Valasaravakkam,6083000,1141,2,9,9,9,9,9,9
Chennai,Navallur,4153000,2343,4,9,9,9,9,9,9
Chennai,Navallur,3553000,1579,3,9,9,9,9,9,9
Chennai,Mugalivakkam,7152000,1106,2,9,9,9,9,9,9
Chennai,Gerugambakkam,11100000,989,2,9,9,9,9,9,9
Chennai,Gerugambakkam,8981000,846,2,9,9,9,9,9,9
Chennai,Gowrivakkam,3289000,974,2,9,9,9,9,9,9
Chennai,Mugalivakkam,6400000,1474,3,9,9,9,9,9,9
Chennai,Mugalivakkam,4710000,1633,3,9,9,9,9,9,9
Chennai,Mugalivakkam,4737000,598,1,9,9,9,9,9,9
Chennai,Pallikaranai,6717000,1240,2,9,9,9,9,9,9
Chennai,Ambattur,5821000,1047,2,9,9,9,9,9,9
Chennai,Ambattur,6730000,1053,2,9,9,9,9,9,9
Chennai,Ambattur,5695000,1493,3,9,9,9,9,9,9
Chennai,Ambattur,5682000,1294,3,9,9,9,9,9,9
Chennai,Ambattur,6739000,1496,3,9,9,9,9,9,9
Chennai,Ambattur,5385000,1266,3,9,9,9,9,9,9
Chennai,Ambattur,4702000,1263,3,9,9,9,9,9,9
Chennai,Ambattur,2358000,1498,3,9,9,9,9,9,9
Chennai,Thalambur,2340000,1436,3,9,9,9,9,9,9
Chennai,Thalambur,3701000,1254,2,9,9,9,9,9,9
Chennai,Thalambur,3543000,629,1,9,9,9,9,9,9
Chennai,Thalambur,4762000,624,1,9,9,9,9,9,9
Chennai,Thalambur,11299999,987,2,9,9,9,9,9,9
Chennai,Thalambur,7026000,945,2,9,9,9,9,9,9
Chennai,Thalambur,2340000,1270,2,9,9,9,9,9,9
Chennai,Navallur,3701000,2343,4,9,9,9,9,9,9
Chennai,Navallur,3543000,1579,3,9,9,9,9,9,9
Chennai,Thalambur,6400000,987,2,9,9,9,9,9,9
Chennai,Thalambur,8400000,945,2,9,9,9,9,9,9
Chennai,Thalambur,6312000,1270,2,9,9,9,9,9,9
Chennai,Pallikaranai,12000000,1240,2,9,9,9,9,9,9
Chennai,Navallur,7931999,1504,3,9,9,9,9,9,9
Chennai,Navallur,7403000,1058,2,9,9,9,9,9,9
Chennai,Ambattur,8013000,1833,3,9,9,9,9,9,9
Chennai,Vengaivasal,6663000,1469,3,9,9,9,9,9,9
Chennai,Vengaivasal,49900000,1371,3,9,9,9,9,9,9
Chennai,Vengaivasal,5050000,1484,3,9,9,9,9,9,9
Chennai,Vengaivasal,3342000,1234,2,9,9,9,9,9,9
Chennai,Raja Annamalai Puram,2470000,2777,3,9,9,9,9,9,9
Chennai,Vandalur,9980000,1378,3,9,9,9,9,9,9
Chennai,Padur,9937000,748,2,9,9,9,9,9,9
Chennai,Guduvancheri,4928000,690,2,9,9,9,9,9,9
Chennai,Padur,7198999,2333,4,9,9,9,9,9,9
Chennai,Padur,9548000,2323,4,9,9,9,9,9,9
Chennai,Padur,49900000,1152,2,9,9,9,9,9,9
Chennai,Padur,5050000,1683,3,9,9,9,9,9,9
Chennai,Padur,2458000,2232,4,9,9,9,9,9,9
Chennai,Raja Annamalai Puram,9900000,2777,3,9,9,9,9,9,9
Chennai,Vandalur,3244000,1378,3,9,9,9,9,9,9
Chennai,Nanmangalam,6773999,523,1,9,9,9,9,9,9
Chennai,Pallikaranai,7073000,1436,3,9,9,9,9,9,9
Chennai,Ambattur,5965000,721,2,9,9,9,9,9,9
Chennai,Porur,35100000,1130,2,9,9,9,9,9,9
Chennai,Gowrivakkam,10500000,962,2,9,9,9,9,9,9
Chennai,Madambakkam,9453000,1250,3,9,9,9,9,9,9
Chennai,Sholinganallur,30700000,4682,4,9,9,9,9,9,9
Chennai,Sholinganallur,10600000,1838,3,9,9,9,9,9,9
Chennai,Sholinganallur,34200000,1644,3,9,9,9,9,9,9
Chennai,Sholinganallur,12900000,4105,4,9,9,9,9,9,9
Chennai,Sholinganallur,35500000,1846,3,9,9,9,9,9,9
Chennai,Sholinganallur,8924000,4026,4,9,9,9,9,9,9
Chennai,Sholinganallur,10800000,2250,3,9,9,9,9,9,9
Chennai,Sholinganallur,40100000,4736,4,9,9,9,9,9,9
Chennai,Sholinganallur,33300000,1552,3,9,9,9,9,9,9
Chennai,Sholinganallur,33300000,1889,3,9,9,9,9,9,9
Chennai,Sholinganallur,35100000,4727,4,9,9,9,9,9,9
Chennai,Sholinganallur,9522000,4452,4,9,9,9,9,9,9
Chennai,Sholinganallur,32400000,4451,4,9,9,9,9,9,9
Chennai,Sholinganallur,10600000,4690,4,9,9,9,9,9,9
Chennai,Sholinganallur,32200000,1656,3,9,9,9,9,9,9
Chennai,Sholinganallur,4640000,4321,4,9,9,9,9,9,9
Chennai,Sholinganallur,3500000,1859,3,9,9,9,9,9,9
Chennai,Sholinganallur,4456000,4297,4,9,9,9,9,9,9
Chennai,Ayanambakkam,4445000,1037,2,9,9,9,9,9,9
Chennai,Nanmangalam,35100000,777,2,9,9,9,9,9,9
Chennai,Nanmangalam,8303000,992,2,9,9,9,9,9,9
Chennai,Madambakkam,10500000,980,2,9,9,9,9,9,9
Chennai,Sholinganallur,9453000,4682,4,9,9,9,9,9,9
Chennai,Sholinganallur,30700000,1444,3,9,9,9,9,9,9
Chennai,Sholinganallur,7844000,4026,4,9,9,9,9,9,9
Chennai,Sholinganallur,4147999,2250,3,9,9,9,9,9,9
Chennai,Sholinganallur,7848999,4736,4,9,9,9,9,9,9
Chennai,Ayanambakkam,7880000,1753,3,9,9,9,9,9,9
Chennai,Ayanambakkam,4170000,927,2,9,9,9,9,9,9
Chennai,Ayanambakkam,7804000,1754,3,9,9,9,9,9,9
Chennai,Ayanambakkam,7813000,1761,3,9,9,9,9,9,9
Chennai,Ayanambakkam,4680000,932,2,9,9,9,9,9,9
Chennai,Ayanambakkam,4676000,1744,3,9,9,9,9,9,9
Chennai,Ayanambakkam,4667000,1746,3,9,9,9,9,9,9
Chennai,Ayanambakkam,4654000,1046,2,9,9,9,9,9,9
Chennai,Ayanambakkam,4698000,1045,2,9,9,9,9,9,9
Chennai,Ayanambakkam,4694000,1043,2,9,9,9,9,9,9
Chennai,Ayanambakkam,4609000,1040,2,9,9,9,9,9,9
Chennai,Ayanambakkam,4604000,1050,2,9,9,9,9,9,9
Chennai,Ayanambakkam,4649000,1049,2,9,9,9,9,9,9
Chennai,Ayanambakkam,4645000,1030,2,9,9,9,9,9,9
Chennai,Ayanambakkam,4264000,1029,2,9,9,9,9,9,9
Chennai,Ayanambakkam,4260000,1039,2,9,9,9,9,9,9
Chennai,Ayanambakkam,4255000,1038,2,9,9,9,9,9,9
Chennai,Ayanambakkam,6480000,953,2,9,9,9,9,9,9
Chennai,Ayanambakkam,4435000,952,2,9,9,9,9,9,9
Chennai,Ayanambakkam,6570999,951,2,9,9,9,9,9,9
Chennai,Kovur,5640000,1350,3,9,9,9,9,9,9
Chennai,Kovur,2952000,924,2,9,9,9,9,9,9
Chennai,Kovur,2800000,1369,3,9,9,9,9,9,9
Chennai,Kovur,10200000,1175,2,9,9,9,9,9,9
Chennai,Kovur,8014000,615,2,9,9,9,9,9,9
Chennai,Poonamallee,10100000,698,1,9,9,9,9,9,9
Chennai,Vadapalani,9222000,980,2,9,9,9,9,9,9
Chennai,Poonamallee,7681000,1373,2,9,9,9,9,9,9
Chennai,Poonamallee,9018000,1740,3,9,9,9,9,9,9
Chennai,Poonamallee,8901000,1580,3,9,9,9,9,9,9
Chennai,Poonamallee,3565999,1316,2,9,9,9,9,9,9
Chennai,Poonamallee,3490000,1545,2,9,9,9,9,9,9
Chennai,Poonamallee,7531000,1525,2,9,9,9,9,9,9
Chennai,Poonamallee,7276000,611,1,9,9,9,9,9,9
Chennai,Poonamallee,8313000,598,1,9,9,9,9,9,9
Chennai,Maraimalai Nagar,17900000,1772,3,9,9,9,9,9,9
Chennai,Maraimalai Nagar,18600000,1712,3,9,9,9,9,9,9
Chennai,Maraimalai Nagar,8424000,1956,3,9,9,9,9,9,9
Chennai,Vadapalani,7365000,1707,3,9,9,9,9,9,9
Chennai,Vadapalani,6188000,1777,3,9,9,9,9,9,9
Chennai,Iyappanthangal,5621000,1575,3,9,9,9,9,9,9
Chennai,Iyappanthangal,5846000,1377,3,9,9,9,9,9,9
Chennai,Iyappanthangal,6909999,1157,2,9,9,9,9,9,9
Chennai,Iyappanthangal,3188000,1051,2,9,9,9,9,9,9
Chennai,Iyappanthangal,6937000,1093,2,9,9,9,9,9,9
Chennai,Iyappanthangal,3347999,1292,3,9,9,9,9,9,9
Chennai,Iyappanthangal,4755000,596,1,9,9,9,9,9,9
Chennai,Iyappanthangal,8515000,1297,3,9,9,9,9,9,9
Chennai,Iyappanthangal,4862000,626,1,9,9,9,9,9,9
Chennai,Iyappanthangal,5284000,889,2,9,9,9,9,9,9
Chennai,Iyappanthangal,7830000,1592,3,9,9,9,9,9,9
Chennai,Iyappanthangal,4899000,909,2,9,9,9,9,9,9
Chennai,Iyappanthangal,3097000,988,2,9,9,9,9,9,9
Chennai,Iyappanthangal,7130000,1464,3,9,9,9,9,9,9
Chennai,Iyappanthangal,3102000,916,2,9,9,9,9,9,9
Chennai,Iyappanthangal,8014000,579,1,9,9,9,9,9,9
Chennai,Iyappanthangal,10100000,1333,3,9,9,9,9,9,9
Chennai,Iyappanthangal,4175000,580,1,9,9,9,9,9,9
Chennai,Poonamallee,4501000,1373,2,9,9,9,9,9,9
Chennai,Poonamallee,4492000,1740,3,9,9,9,9,9,9
Chennai,Ayanambakkam,4193000,933,2,9,9,9,9,9,9
Chennai,Ayanambakkam,7844000,1006,2,9,9,9,9,9,9
Chennai,Ayanambakkam,4147999,1004,2,9,9,9,9,9,9
Chennai,Ayanambakkam,7848999,937,2,9,9,9,9,9,9
Chennai,Ayanambakkam,4251000,953,2,9,9,9,9,9,9
Chennai,Ayanambakkam,4577000,952,2,9,9,9,9,9,9
Chennai,Ayanambakkam,4573000,951,2,9,9,9,9,9,9
Chennai,Ayanambakkam,4246000,950,2,9,9,9,9,9,9
Chennai,Ayanambakkam,5541000,1023,2,9,9,9,9,9,9
Chennai,Ayanambakkam,3070000,1022,2,9,9,9,9,9,9
Chennai,Ayanambakkam,8424000,949,2,9,9,9,9,9,9
Chennai,Iyappanthangal,7365000,1036,2,9,9,9,9,9,9
Chennai,Iyappanthangal,6188000,574,1,9,9,9,9,9,9
Chennai,Iyappanthangal,2710000,579,1,9,9,9,9,9,9
Chennai,Iyappanthangal,3260000,1333,3,9,9,9,9,9,9
Chennai,Iyappanthangal,2276000,580,1,9,9,9,9,9,9
Chennai,Vandalur,2272000,873,2,9,9,9,9,9,9
Chennai,Vandalur,2347000,1051,2,9,9,9,9,9,9
Chennai,Thalambur,5321000,607,1,9,9,9,9,9,9
Chennai,Thalambur,3457000,606,1,9,9,9,9,9,9
Chennai,Thalambur,5557000,626,1,9,9,9,9,9,9
Chennai,Thalambur,4316000,1419,3,9,9,9,9,9,9
Chennai,Thalambur,5116000,922,2,9,9,9,9,9,9
Chennai,Thalambur,4792000,1482,3,9,9,9,9,9,9
Chennai,Thalambur,4788000,1151,3,9,9,9,9,9,9
Chennai,Thalambur,4556000,1278,3,9,9,9,9,9,9
Chennai,Thalambur,3967000,1277,3,9,9,9,9,9,9
Chennai,Thalambur,5246000,1215,2,9,9,9,9,9,9
Chennai,Thalambur,3671000,1058,2,9,9,9,9,9,9
Chennai,Thalambur,6570999,1399,3,9,9,9,9,9,9
Chennai,Thalambur,5640000,979,2,9,9,9,9,9,9
Chennai,Kovur,11500000,1369,3,9,9,9,9,9,9
Chennai,Kovur,9510000,1175,2,9,9,9,9,9,9
Chennai,Kovur,6611000,615,2,9,9,9,9,9,9
Chennai,Navallur,10300000,2021,4,9,9,9,9,9,9
Chennai,Navallur,5100000,1650,3,9,9,9,9,9,9
Chennai,Navallur,6167000,1158,2,9,9,9,9,9,9
Chennai,Navallur,46600000,1699,3,9,9,9,9,9,9
Chennai,Selaiyur,56200000,990,2,9,9,9,9,9,9
Chennai,Navallur,6500000,1386,3,9,9,9,9,9,9
Chennai,Raja Annamalai Puram,15300000,2590,3,9,9,9,9,9,9
Chennai,Raja Annamalai Puram,14700000,3126,3,9,9,9,9,9,9
Chennai,Sholinganallur,6164000,1032,2,9,9,9,9,9,9
Chennai,Padur,8345999,3583,4,9,9,9,9,9,9
Chennai,Padur,7212000,3452,4,9,9,9,9,9,9
Chennai,Padur,14800000,1441,3,9,9,9,9,9,9
Chennai,Padur,18100000,1951,3,9,9,9,9,9,9
Chennai,Padur,4915000,1686,3,9,9,9,9,9,9
Chennai,Padur,4906000,3470,4,9,9,9,9,9,9
Chennai,Padur,5394000,4251,4,9,9,9,9,9,9
Chennai,Padur,15100000,1149,2,9,9,9,9,9,9
Chennai,Padur,6258000,1147,2,9,9,9,9,9,9
Chennai,Padur,17300000,1261,2,9,9,9,9,9,9
Chennai,Padur,6280000,3549,4,9,9,9,9,9,9
Chennai,Padur,7118000,1463,3,9,9,9,9,9,9
Chennai,Padur,2297000,4065,4,9,9,9,9,9,9
Chennai,Padur,8792000,1468,3,9,9,9,9,9,9
Chennai,Padur,8836000,1664,3,9,9,9,9,9,9
Chennai,Padur,6995999,428,2,9,9,9,9,9,9
Chennai,Karapakkam,9119000,1307,3,9,9,9,9,9,9
Chennai,Karapakkam,6977000,1314,3,9,9,9,9,9,9
Chennai,Karapakkam,19000000,1027,2,9,9,9,9,9,9
Chennai,Karapakkam,10400000,1358,3,9,9,9,9,9,9
Chennai,Karapakkam,8721000,1024,2,9,9,9,9,9,9
Chennai,Karapakkam,10400000,2686,4,9,9,9,9,9,9
Chennai,Karapakkam,13200000,1561,3,9,9,9,9,9,9
Chennai,Karapakkam,10400000,1296,3,9,9,9,9,9,9
Chennai,Karapakkam,13799999,1566,3,9,9,9,9,9,9
Chennai,Karapakkam,18600000,1829,3,9,9,9,9,9,9
Chennai,Karapakkam,18500000,1564,3,9,9,9,9,9,9
Chennai,Karapakkam,10600000,1944,3,9,9,9,9,9,9
Chennai,Karapakkam,4942000,2630,4,9,9,9,9,9,9
Chennai,Karapakkam,3289000,2616,4,9,9,9,9,9,9
Chennai,Karapakkam,4045000,1599,3,9,9,9,9,9,9
Chennai,Perungalathur,4038000,1131,2,9,9,9,9,9,9
Chennai,Porur,4988000,765,1,9,9,9,9,9,9
Chennai,Vandalur,3990000,1116,2,9,9,9,9,9,9
Chennai,Vandalur,57000000,1114,2,9,9,9,9,9,9
Chennai,Vandalur,50199999,1360,3,9,9,9,9,9,9
Chennai,Vandalur,45500000,1101,2,9,9,9,9,9,9
Chennai,Raja Annamalai Puram,76900000,3170,3,9,9,9,9,9,9
Chennai,Raja Annamalai Puram,44900000,2789,3,9,9,9,9,9,9
Chennai,Raja Annamalai Puram,63000000,2533,3,9,9,9,9,9,9
Chennai,Raja Annamalai Puram,5292000,4273,4,9,9,9,9,9,9
Chennai,Raja Annamalai Puram,4061999,2498,3,9,9,9,9,9,9
Chennai,Raja Annamalai Puram,5533000,3500,4,9,9,9,9,9,9
Chennai,Vandalur,6800000,1448,3,9,9,9,9,9,9
Chennai,Vandalur,11000000,1121,2,9,9,9,9,9,9
Chennai,Vandalur,4500000,1518,3,9,9,9,9,9,9
Chennai,Valasaravakkam,6500000,1110,2,9,9,9,9,9,9
Chennai,Vettuvankani,6458000,1600,3,9,9,9,9,9,9
Chennai,Medavakkam,8000000,910,2,9,9,9,9,9,9
Chennai,Porur,4934000,1100,2,9,9,9,9,9,9
Chennai,Chromepet,3400000,990,2,9,9,9,9,9,9
Chennai,Chromepet,5800000,1294,3,9,9,9,9,9,9
Chennai,Moolacheri,3143000,999,2,9,9,9,9,9,9
Chennai,Moolacheri,3400000,603,2,9,9,9,9,9,9
Chennai,Moolacheri,3200000,1152,2,9,9,9,9,9,9
Chennai,Moolacheri,8108000,603,1,9,9,9,9,9,9
Chennai,Moolacheri,17600000,612,2,9,9,9,9,9,9
Chennai,Moolacheri,12600000,612,1,9,9,9,9,9,9
Chennai,Pallikaranai,12000000,1243,2,9,9,9,9,9,9
Chennai,Pallikaranai,16500000,2712,4,9,9,9,9,9,9
Chennai,Pallikaranai,8200000,1944,3,9,9,9,9,9,9
Chennai,Pallikaranai,5957000,1922,3,9,9,9,9,9,9
Chennai,Pallikaranai,3300000,2691,4,9,9,9,9,9,9
Chennai,Pallikaranai,9056000,1255,2,9,9,9,9,9,9
Chennai,Iyappanthangal,7917000,1036,2,9,9,9,9,9,9
Chennai,Iyappanthangal,6652000,574,1,9,9,9,9,9,9
Chennai,Iyappanthangal,6043000,1575,3,9,9,9,9,9,9
Chennai,Iyappanthangal,6284000,1377,3,9,9,9,9,9,9
Chennai,Iyappanthangal,7429000,1157,2,9,9,9,9,9,9
Chennai,Iyappanthangal,3427000,1051,2,9,9,9,9,9,9
Chennai,Iyappanthangal,7456999,1093,2,9,9,9,9,9,9
Chennai,Iyappanthangal,3599000,1292,3,9,9,9,9,9,9
Chennai,Iyappanthangal,5111000,596,1,9,9,9,9,9,9
Chennai,Iyappanthangal,9154000,1297,3,9,9,9,9,9,9
Chennai,Iyappanthangal,5226000,626,1,9,9,9,9,9,9
Chennai,Iyappanthangal,5681000,889,2,9,9,9,9,9,9
Chennai,Iyappanthangal,8418000,1592,3,9,9,9,9,9,9
Chennai,Iyappanthangal,5267000,909,2,9,9,9,9,9,9
Chennai,Iyappanthangal,3329000,988,2,9,9,9,9,9,9
Chennai,Iyappanthangal,7664000,1464,3,9,9,9,9,9,9
Chennai,Iyappanthangal,3335000,916,2,9,9,9,9,9,9
Chennai,Iyappanthangal,6800000,579,1,9,9,9,9,9,9
Chennai,Iyappanthangal,5400000,1333,3,9,9,9,9,9,9
Chennai,Iyappanthangal,2760000,580,1,9,9,9,9,9,9
Chennai,Maduravoyal,3756000,1110,2,9,9,9,9,9,9
Chennai,Kilkattalai,6000000,811,2,9,9,9,9,9,9
Chennai,Pammal,2628000,600,2,9,9,9,9,9,9
Chennai,Pammal,4100000,840,2,9,9,9,9,9,9
Chennai,Pammal,2840000,1220,3,9,9,9,9,9,9
Chennai,Thiruneermalai,5243000,730,2,9,9,9,9,9,9
Chennai,Pammal,4480000,777,2,9,9,9,9,9,9
Chennai,Kundrathur,6900000,789,2,9,9,9,9,9,9
Chennai,Pallavaram,3900000,1070,3,9,9,9,9,9,9
Chennai,Pammal,2520000,1120,3,9,9,9,9,9,9
Chennai,Pallavaram,3500000,1453,3,9,9,9,9,9,9
Chennai,Kundrathur,3000000,1195,1,9,9,9,9,9,9
Chennai,Kundrathur,3295000,700,2,9,9,9,9,9,9
Chennai,Kumananchavadi,3865000,915,2,9,9,9,9,9,9
Chennai,Kumananchavadi,2840000,755,2,9,9,9,9,9,9
Chennai,Kolapakkam,3500000,845,2,9,9,9,9,9,9
Chennai,Pammal,6934999,777,2,9,9,9,9,9,9
Chennai,Kundrathur,51600000,789,2,9,9,9,9,9,9
Chennai,Mangadu,17000000,915,2,9,9,9,9,9,9
Chennai,Maduravoyal,5536000,1067,2,9,9,9,9,9,9
Chennai,Alwarpet,7100000,2348,3,9,9,9,9,9,9
Chennai,Anna Nagar,5500000,1215,3,9,9,9,9,9,9
Chennai,Vanagaram,7100000,1061,2,9,9,9,9,9,9
Chennai,Porur,9072000,1123,2,9,9,9,9,9,9
Chennai,Kilkattalai,2100000,811,1,9,9,9,9,9,9
Chennai,Iyappanthangal,2000000,1123,2,9,9,9,9,9,9
Chennai,Arumbakkam,2386000,1260,2,9,9,9,9,9,9
Chennai,Pammal,3918000,580,1,9,9,9,9,9,9
Chennai,Anakaputhur,46100000,450,1,9,9,9,9,9,9
Chennai,Thiruverkadu,2600000,575,1,9,9,9,9,9,9
Chennai,Guduvancheri,8000000,982,2,9,9,9,9,9,9
Chennai,Egmore,3200000,2882,3,9,9,9,9,9,9
Chennai,Pallavaram,3400000,571,1,9,9,9,9,9,9
Chennai,Pammal,4115999,3500,5,9,9,9,9,9,9
Chennai,Moolacheri,3560000,612,1,9,9,9,9,9,9
Chennai,Kundrathur,5540000,1052,2,9,9,9,9,9,9
Chennai,Vanagaram,8901000,980,2,9,9,9,9,9,9
Chennai,Ambattur,3800000,890,2,9,9,9,9,9,9
Chennai,Poonamallee,11000000,1539,2,9,9,9,9,9,9
Chennai,Kolapakkam,11500000,1535,3,9,9,9,9,9,9
Chennai,Irandankattalai,14000000,1215,2,9,9,9,9,9,9
Chennai,Nanganallur,11000000,1200,3,9,9,9,9,9,9
Chennai,Nanganallur,9000000,1300,3,9,9,9,9,9,9
Chennai,Virugambakkam,5700000,1464,3,9,9,9,9,9,9
Chennai,Adambakkam,2000000,1191,3,9,9,9,9,9,9
Chennai,Adambakkam,3100000,950,2,9,9,9,9,9,9
Chennai,Kolathur,2400000,830,2,9,9,9,9,9,9
Chennai,Mevalurkuppam,7900000,520,1,9,9,9,9,9,9
Chennai,Pallikaranai,5407000,611,1,9,9,9,9,9,9
Chennai,Pozhichalur,6367000,580,1,9,9,9,9,9,9
Chennai,Mogappair,7148999,1190,2,9,9,9,9,9,9
Chennai,Thalambur,6556000,1442,2,9,9,9,9,9,9
Chennai,Padur,5781000,1499,2,9,9,9,9,9,9
Chennai,Padur,32400000,1683,2,9,9,9,9,9,9
Chennai,Madambakkam,35500000,1395,3,9,9,9,9,9,9
Chennai,Padur,3740000,1361,1,9,9,9,9,9,9
Chennai,Sholinganallur,7370000,4321,4,9,9,9,9,9,9
Chennai,Sholinganallur,7390000,4736,4,9,9,9,9,9,9
Chennai,Perungalathur,9557000,841,2,9,9,9,9,9,9
Chennai,Porur,6342000,1100,2,9,9,9,9,9,9
Chennai,Pallavaram,61100000,1345,3,9,9,9,9,9,9
Chennai,Perungudi,7017000,1554,3,9,9,9,9,9,9
Chennai,Poonamallee,6800000,1510,3,9,9,9,9,9,9
Chennai,Alwarpet,3679999,2781,4,9,9,9,9,9,9
Chennai,Porur,7600000,1340,3,9,9,9,9,9,9
Chennai,Porur,4300000,1130,2,9,9,9,9,9,9
Chennai,Perungalathur,5500000,780,2,9,9,9,9,9,9
Chennai,Egatoor,3500000,1295,2,9,9,9,9,9,9
Chennai,Avadi,2785000,1081,2,9,9,9,9,9,9
Chennai,Virugambakkam,4809000,815,2,9,9,9,9,9,9
Chennai,Porur,2800000,510,1,9,9,9,9,9,9
Chennai,Pozhichalur,7213000,733,1,9,9,9,9,9,9
Chennai,Pammal,10100000,1093,2,9,9,9,9,9,9
Chennai,Pammal,10500000,570,1,9,9,9,9,9,9
Chennai,Perungudi,14900000,1173,1,9,9,9,9,9,9
Chennai,Padur,9200000,2323,4,9,9,9,9,9,9
Chennai,Mogappair,2840000,1850,3,9,9,9,9,9,9
Chennai,Korattur,3400000,2300,3,9,9,9,9,9,9
Chennai,Siruseri,5700000,1655,3,9,9,9,9,9,9
Chennai,Kundrathur,3800000,789,2,9,9,9,9,9,9
Chennai,Kundrathur,2400000,1044,2,9,9,9,9,9,9
Chennai,Pammal,4500000,1300,1,9,9,9,9,9,9
Chennai,Kundrathur,6500000,1168,2,9,9,9,9,9,9
Chennai,Pozhichalur,5000000,580,1,9,9,9,9,9,9
Chennai,Kolathur,6450000,858,2,9,9,9,9,9,9
Chennai,Porur,5407000,1130,3,9,9,9,9,9,9
Chennai,Kilkattalai,6367000,800,2,9,9,9,9,9,9
Chennai,Iyyappanthangal,7148999,1180,3,9,9,9,9,9,9
Chennai,Madambakkam,3740000,1395,3,9,9,9,9,9,9
Chennai,Padur,7370000,1361,1,9,9,9,9,9,9
Chennai,Sholinganallur,7390000,4321,4,9,9,9,9,9,9
Chennai,Perungalathur,6493000,841,2,9,9,9,9,9,9
Chennai,Porur,6956999,1100,2,9,9,9,9,9,9
Chennai,Pallavaram,4335000,1345,3,9,9,9,9,9,9
Chennai,Perumbakkam,4255000,1443,3,9,9,9,9,9,9
Chennai,Perumbakkam,8100000,1456,3,9,9,9,9,9,9
Chennai,Ambattur,8600000,867,2,9,9,9,9,9,9
Chennai,Iyyappanthangal,5600000,925,2,9,9,9,9,9,9
Chennai,Tambaram Sanatoruim,12500000,1102,3,9,9,9,9,9,9
Chennai,tambaram west,6366000,1270,3,9,9,9,9,9,9
Chennai,Madambakkam,6800000,1044,3,9,9,9,9,9,9
Chennai,Nandambakkam,8000000,1250,3,9,9,9,9,9,9
Chennai,Kanathur Reddikuppam,6100000,1286,2,9,9,9,9,9,9
Chennai,Tambaram Sanatoruim,7209000,913,2,9,9,9,9,9,9
Chennai,Rajakilpakkam,2000000,1125,3,9,9,9,9,9,9
Chennai,Korattur,7811000,888,2,9,9,9,9,9,9
Chennai,Kanathur Reddikuppam,6233000,1502,3,9,9,9,9,9,9
Chennai,Guduvancheri,5988000,598,2,9,9,9,9,9,9
Chennai,Gowrivakkam,5710000,1048,2,9,9,9,9,9,9
Chennai,Pallavaram,3544000,1212,2,9,9,9,9,9,9
Chennai,Pallavaram,2600000,1155,2,9,9,9,9,9,9
Chennai,Pallavaram,3900000,1021,2,9,9,9,9,9,9
Chennai,Pallavaram,2100000,588,2,9,9,9,9,9,9
Chennai,Avadi,2100000,920,2,9,9,9,9,9,9
Chennai,Kundrathur,2827000,1195,2,9,9,9,9,9,9
Chennai,Pammal,4305000,580,1,9,9,9,9,9,9
Chennai,Pammal,2000000,580,1,9,9,9,9,9,9
Chennai,Pozhichalur,3900000,725,2,9,9,9,9,9,9
Chennai,Pammal,5700000,861,1,9,9,9,9,9,9
Chennai,Pammal,9083000,500,1,9,9,9,9,9,9
Chennai,Kundrathur,14900000,1195,3,9,9,9,9,9,9
Chennai,Pammal,9200000,1300,2,9,9,9,9,9,9
Chennai,Pallavaram,2840000,1653,3,9,9,9,9,9,9
Chennai,Kundrathur,5310000,1044,2,9,9,9,9,9,9
Chennai,Pammal,4165000,1300,1,9,9,9,9,9,9
Chennai,Kundrathur,7540000,1168,2,9,9,9,9,9,9
Chennai,Padur,6500000,1250,2,9,9,9,9,9,9
Chennai,Medavakkam,5000000,833,2,9,9,9,9,9,9
Chennai,Chitlapakkam,6400000,1160,3,9,9,9,9,9,9
Chennai,Porur,6500000,1130,3,9,9,9,9,9,9
Chennai,Kilkattalai,5000000,820,2,9,9,9,9,9,9
Chennai,Iyyappanthangal,6450000,1140,3,9,9,9,9,9,9
Chennai,Porur,6366000,1130,3,9,9,9,9,9,9
Chennai,Kilkattalai,2400000,800,2,9,9,9,9,9,9
Chennai,Iyyappanthangal,2400000,1180,3,9,9,9,9,9,9
Chennai,Kanathur Reddikuppam,7811000,1286,2,9,9,9,9,9,9
Chennai,Avadi,6233000,677,2,9,9,9,9,9,9
Chennai,Avadi,5988000,677,2,9,9,9,9,9,9
Chennai,Pallavaram,2100000,1021,2,9,9,9,9,9,9
